Name,Position,Age,Season,Player_nat,Left_team,Left_league,Left_team_nat,Joined_team,Joined_league,Joined_nat,Fee,Loan_or_not,Face_img
Eduardo Baldé,Centre-Forward,18,17/18,Guinea-Bissau/Portugal,Espinho U19,Portugal,Portugal,Sampdoria U19,Primavera 1,Italy,€340Th.,False,https://img.a.transfermarkt.technology/portrait/medium/529356-1518204902.jpg?lm=1
Carlo Alberto Tosi,Left-Back,17,17/18,Italy,Chievo U17,Under 17 - B,Italy,Cesena U19,Primavera 2a,Italy,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/459946-1559113034.jpg?lm=1
Tiago Djaló,Centre-Back,19,19/20,Portugal,Milan U19,Primavera 2a,Italy,LOSC Lille,Ligue 1,France,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/420465-1548510986.jpg?lm=1
Pietro Borgogna,Second Striker,17,17/18,Italy,Chievo U17,Under 17 - B,Italy,Cesena U19,Primavera 2a,Italy,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/394347-1566474164.JPG?lm=1
Lorenzo Placidi,Goalkeeper,18,17/18,Italy,Chievo U19,Primavera 1,Italy,Cesena U19,Primavera 2a,Italy,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/383782-1491384896.jpg?lm=1
Stefano Palmucci,Defensive Midfield,18,19/20,Italy,Pescara U19,Primavera 1,Italy,Parma U19,Primavera 2a,Italy,€3.00m,False,https://img.a.transfermarkt.technology/portrait/medium/542593-1614245431.jpg?lm=1
Mattia Zennaro,Central Midfield,18,18/19,Italy,Venezia U19,Primavera 2a,Italy,Genoa U19,Primavera 1,Italy,€3.00m,False,https://img.a.transfermarkt.technology/portrait/medium/529841-1564407890.jpg?lm=1
Marco D'Aloia,Defensive Midfield,18,19/20,Italy,Parma U19,Primavera 2a,Italy,Pescara U19,Primavera 1,Italy,€2.85m,False,https://img.a.transfermarkt.technology/portrait/medium/534195-1536307707.jpg?lm=1
Alessandro Di Pardo,Right-Back,18,17/18,Italy,SPAL U19,Primavera 2a,Italy,Juventus U19,Primavera 1,Italy,€2.10m,False,https://img.a.transfermarkt.technology/portrait/medium/457674-1607958055.jpg?lm=1
Nicolò Zaniolo,Right Winger,18,17/18,Italy,Entella U19,Primavera 2a,Italy,Inter U19,Primavera 1,Italy,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/392085-1630498680.jpg?lm=1
Samuele Mulattieri,Centre-Forward,17,18/19,Italy,Spezia U19,Primavera 2a,Italy,Inter U19,Primavera 1,Italy,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/457422-1581673235.jpg?lm=1
Francesco Mezzoni,Right Midfield,17,17/18,Italy,Carpi U19,Primavera 2a,Italy,Napoli U19,Primavera 1,Italy,€1.40m,False,https://img.a.transfermarkt.technology/portrait/medium/395190-1604747589.jpg?lm=1
Gabriele Corbo,Centre-Back,18,18/19,Italy,Spezia Calcio,Serie B,Italy,Bologna U19,Primavera 2a,Italy,€1.33m,False,https://img.a.transfermarkt.technology/portrait/medium/423614-1625036317.jpg?lm=1
Lenny Borges,Right-Back,18,19/20,Germany,Hamburg U19,U19-Bundesliga Nord/Nordost,Germany,Milan U19,Primavera 2a,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/406603-1519215972.jpg?lm=1
Paolo Napoletano,Left Winger,17,19/20,Italy,Pescara U17,Under 17 - C,Italy,Parma U19,Primavera 2a,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alessandro Ahmetaj,Central Midfield,17,17/18,Italy/Albania,Cesena U19,Primavera 2a,Italy,Sassuolo U19,Primavera 1,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Michele Laraspata,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€900Th.,False,https://img.a.transfermarkt.technology/portrait/medium/542571-1606773891.jpg?lm=1
Matteo Cucci,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€720Th.,False,https://img.a.transfermarkt.technology/portrait/medium/533178-1577551018.jpg?lm=1
Matteo Cancellieri,Right Winger,18,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/550106-1630660579.jpg?lm=1
Aboudramane Diaby,Left-Back,16,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Bogdan Jocic,Attacking Midfield,18,19/20,Serbia,Red Star U19,Serbia,Serbia,Verona U19,Primavera 2a,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/574669-1630660656.jpg?lm=1
Marco Meneghetti,Goalkeeper,17,18/19,Italy,Pordenone ,Serie C-B,Italy,SPAL U19,Primavera 2a,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/524393-1604765904.jpg?lm=1
Samuele Vianni,Centre-Forward,18,19/20,Italy,Entella U19,Primavera 2a,Italy,Napoli U19,Primavera 1,Italy,€375Th.,False,https://img.a.transfermarkt.technology/portrait/medium/534174-1607592205.jpg?lm=1
Ilias Koutsoupias,Central Midfield,17,18/19,Greece,Entella U17,Italy,Italy,Bologna U19,Primavera 2a,Italy,€200Th.,True,https://img.a.transfermarkt.technology/portrait/medium/534161-1613466003.jpg?lm=1
Botond Balogh,Centre-Back,17,19/20,Hungary,MTK U19,Hungary,Hungary,Parma U19,Primavera 2a,Italy,€150Th.,False,https://img.a.transfermarkt.technology/portrait/medium/543727-1609840794.jpg?lm=1
Aleksejs Saveljevs,Central Midfield,19,18/19,Latvia,FK Svyturys,Lithuania,Lithuania,Verona U19,Primavera 2a,Italy,€100Th.,False,https://img.a.transfermarkt.technology/portrait/medium/372122-1600092224.jpg?lm=1
Omar Khailoti,Centre-Back,16,18/19,Italy/Morocco,Sangiustese You,Italy,Italy,Bologna U19,Primavera 2a,Italy,€93Th.,False,https://img.a.transfermarkt.technology/portrait/medium/556173-1607517549.jpg?lm=1
Andrei Cordea,Right Winger,18,17/18,Romania,FC Ardealul,Romania,Romania,Novara U19,Primavera 2a,Italy,€70Th.,False,https://img.a.transfermarkt.technology/portrait/medium/435712-1615127785.png?lm=1
Gabriel Barbosa,Centre-Forward,18,17/18,Brazil,Palmeiras U20,Brazil,Brazil,SPAL U19,Primavera 2a,Italy,€60Th.,True,https://img.a.transfermarkt.technology/portrait/medium/534024-1504706375.jpg?lm=1
Alessandro Lovisa,Defensive Midfield,17,19/20,Italy,Pordenone U19,Primavera 2a,Italy,Fiorentina U19,Primavera 1,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/565041-1536475547.jpg?lm=1
Roberto Greco,Second Striker,18,17/18,Italy,ProVercelli U19,Primavera 2a,Italy,Avellino U19,Primavera 2b,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/391786-1461232205.JPG?lm=1
Ciro Palmieri,Second Striker,20,20/21,Italy,Napoli U19,Primavera 2b,Italy,LOSC Lille B,France,France,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/401163-1607622425.jpg?lm=1
Claudio Manzi,Centre-Back,20,20/21,Italy,Napoli U19,Primavera 2b,Italy,LOSC Lille B,France,France,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/390154-1602426552.jpg?lm=1
Davide Zugaro,Left-Back,17,17/18,Italy,Pescara U19,Primavera 2b,Italy,Inter U18,Italy,Italy,€4.80m,False,https://img.a.transfermarkt.technology/portrait/medium/416371-1493993152.jpg?lm=1
Marco Pompetti,Defensive Midfield,17,17/18,Italy,Pescara U19,Primavera 2b,Italy,Inter U19,Primavera 1,Italy,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/459991-1551887770.jpg?lm=1
Samuele Vianni,Centre-Forward,19,20/21,Italy,Napoli U19,Primavera 2b,Italy,Torino U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/534174-1607592205.jpg?lm=1
Michele Laraspata,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€900Th.,False,https://img.a.transfermarkt.technology/portrait/medium/542571-1606773891.jpg?lm=1
Matteo Cucci,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€720Th.,False,https://img.a.transfermarkt.technology/portrait/medium/533178-1577551018.jpg?lm=1
Filippo Ranocchia,Central Midfield,17,18/19,Italy,Perugia U19,Primavera 2b,Italy,Juventus U19,Primavera 1,Italy,€640Th.,False,https://img.a.transfermarkt.technology/portrait/medium/489611-1579616418.jpg?lm=1
Filippo Delli Carri,Centre-Back,18,17/18,Italy,Pescara U19,Primavera 2b,Italy,Juventus U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/393904-1630589972.jpg?lm=1
Fabio Morselli,Second Striker,19,17/18,Italy,Juventus U19,Primavera 1,Italy,Pescara U19,Primavera 2b,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/347885-1543517992.jpg?lm=1
Joseph Tetteh,Central Midfield,18,17/18,Ghana,Olbia,Serie C-A,Italy,Cagliari U19,Primavera 2b,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/445926-1615810454.jpg?lm=1
Dan Berci,Left-Back,18,17/18,Romania,Juve Stabia,Serie C-C,Italy,Perugia U19,Primavera 2b,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Giovanni Midolo,Centre-Back,18,19/20,Italy,Ascoli U19,Primavera 2b,Italy,Sassuolo U19,Primavera 1,Italy,€175Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jonathan Spedalieri,Centre-Back,18,20/21,Italy,Fiorentina U18,Under 18,Italy,Napoli U19,Primavera 2b,Italy,€165Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Marc Tsoungui,Left-Back,18,20/21,Switzerland/Cameroon,Napoli U19,Primavera 2b,Italy,Lausanne-Sport,Super League,Switzerland,€150Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Amine Ghazoini,Right-Back,19,20/21,Morocco/Italy,Frosinone U19,Primavera 2b,Italy,Ascoli,Serie B,Italy,€150Th.,False,https://img.a.transfermarkt.technology/portrait/medium/460035-1608184655.jpg?lm=1
César Kaziewicz,Right-Back,16,18/19,France/Poland,Marseille Yth,France,France,Lazio U19,Primavera 2b,Italy,€150Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nathaniel Amoah,Right-Back,18,20/21,Netherlands/Ghana,DVS '33 U19,Netherlands,Netherlands,Napoli U19,Primavera 2b,Italy,€135Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Oscar Archimede Guarino,Centre-Back,19,20/21,Italy,Rimini,Serie D - D,Italy,Napoli U19,Primavera 2b,Italy,€120Th.,False,https://img.a.transfermarkt.technology/portrait/medium/537586-1584278763.jpg?lm=1
Alexandru Borbei,Goalkeeper,17,20/21,Romania,SSU Poli,Liga 2,Romania,Lecce U19,Primavera 2b,Italy,€100Th.,False,https://img.a.transfermarkt.technology/portrait/medium/667640-1611077986.jpeg?lm=1
Massimiliano Mignogna,Right-Back,17,20/21,Italy,Monteruscello,Italy,Italy,Crotone U19,Primavera 2b,Italy,€93Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nicola Mandrelli,Right-Back,17,21/22,Italy,Cesena U19,Primavera 2b,Italy,Sassuolo U18,Under 18,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Denis Perpepaj,Centre-Forward,18,18/19,Kosovo,Recanatese,Serie D - F,Italy,Ascoli U19,Primavera 2b,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/460438-1507544343.JPG?lm=1
Roberto Greco,Second Striker,18,17/18,Italy,ProVercelli U19,Primavera 2a,Italy,Avellino U19,Primavera 2b,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/391786-1461232205.JPG?lm=1
Matteo Cancellieri,Right Winger,18,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/550106-1630660579.jpg?lm=1
Aboudramane Diaby,Left-Back,16,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mirco Tosi,Left-Back,17,19/20,Italy,Pergolettese Youth,Italy,Italy,Inter U18,Under 18,Italy,€300Th.,False,https://img.a.transfermarkt.technology/portrait/medium/583251-1557768805.jpg?lm=1
Oliver Jürgens,Centre-Forward,17,20/21,Estonia,Hellas U17,Under 17 20/21,Italy,Inter U18,Under 18,Italy,€250Th.,False,https://img.a.transfermarkt.technology/portrait/medium/488283-1552730467.jpg?lm=1
Vittorio Agostinelli,Attacking Midfield,17,19/20,Italy,Roma U18,Under 18,Italy,Fiorentina U18,Under 18,Italy,€240Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jonathan Spedalieri,Centre-Back,18,20/21,Italy,Fiorentina U18,Under 18,Italy,Napoli U19,Primavera 2b,Italy,€165Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Elvis Lindkvist,Attacking Midfield,17,19/20,Sweden,BK Häcken U17,Sweden,Sweden,Inter U18,Under 18,Italy,€115Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Davide Manarelli,Left-Back,17,19/20,Italy,Renate Gio,Italy,Italy,Sassuolo U18,Under 18,Italy,€100Th.,True,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nicola Mandrelli,Right-Back,17,21/22,Italy,Cesena U19,Primavera 2b,Italy,Sassuolo U18,Under 18,Italy,€50Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Laurens Serpe,Centre-Back,17,18/19,Italy/Netherlands,Genoa U17,Under 17 - A,Italy,Inter U19,Primavera 1,Italy,€1.50m,True,https://img.a.transfermarkt.technology/portrait/medium/500164-1574267434.jpg?lm=1
Nicolò Vaccarezza,Goalkeeper,16,19/20,Italy,Spezia U17,Under 17 - A,Italy,Sampdoria U17,Under 17 - A,Italy,€1.25m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Leonardo Cerri,Centre-Forward,16,19/20,Italy,Pescara U17,Under 17 - C,Italy,Juventus U17,Under 17 - A,Italy,€1.10m,False,https://img.a.transfermarkt.technology/portrait/medium/672830-1620206268.jpeg?lm=1
Alessandro Fontanarosa,Centre-Back,16,19/20,Italy,Empoli U17,Under 17 - A,Italy,Inter U17,Under 17 - B,Italy,€750Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Bartlomiej Maliszewski,Goalkeeper,16,20/21,Poland,Jagiellonia,Ekstraklasa,Poland,Parma U17,Under 17 20/21,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Davide Massaro,Second Striker,16,14/15,Italy,Vicenza U17,Under 17 - A,Italy,Juventus U17,Under 17 - A,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/394926-1544818687.jpg?lm=1
Filippo Marricchi,Goalkeeper,16,15/16,Italy,Ternana Youth,Italy,Italy,Juventus U17,Under 17 - finals,Italy,€465Th.,False,https://img.a.transfermarkt.technology/portrait/medium/355027-1536477091.jpg?lm=1
Bruno Amado,Left Winger,16,17/18,Portugal/Cape Verde,Espinho S17,Portugal,Portugal,Sampdoria U17,Under 17 - A,Italy,€330Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lorenzo Di Stefano,Centre-Forward,16,18/19,Italy,Catania Youth,Italy,Italy,Sampdoria U17,Under 17 - A,Italy,€320Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Radu Dragusin,Centre-Back,16,18/19,Romania,Regal B. U19,Romania,Romania,Juventus U17,Under 17 - A,Italy,€260Th.,False,https://img.a.transfermarkt.technology/portrait/medium/568559-1607957380.jpg?lm=1
Samuel Mbangula,Left Winger,16,20/21,Belgium/DR Congo,Anderlecht U18,Belgium,Belgium,Juventus U17,Under 17 20/21,Italy,€240Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ibourahima Baldé,Centre-Forward,16,15/16,Spain/Senegal,Arezzo Gio.,Italy,Italy,Sampdoria U17,Under 17 - finals,Italy,€215Th.,False,https://img.a.transfermarkt.technology/portrait/medium/398061-1543830582.jpg?lm=1
Denis Baumgartner,Central Midfield,16,14/15,Slovakia,FK Senica,Fortuna Liga,Slovakia,Sampdoria U17,Under 17 - A,Italy,€210Th.,False,https://img.a.transfermarkt.technology/portrait/medium/324993-1581492227.png?lm=1
Joseph Nonge Boende,Defensive Midfield,16,21/22,Belgium/DR Congo,Anderlecht U18,Belgium,Belgium,Juventus U17,Under 17 - A,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Dean Huijsen,Centre-Back,16,21/22,Netherlands,Málaga CF Youth,Spain,Spain,Juventus U17,Under 17 - A,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Edoardo Colombo,Goalkeeper,16,17/18,San Marino/Italy,Cesena U17,Under 17 - B,Italy,Juventus U17,Under 17 - A,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/463559-1537869018.jpg?lm=1
Alessandro Vogliacco,Centre-Back,15,14/15,Italy,SSC Bari Yth.,Italy,Italy,Juventus U17,Under 17 - A,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/330208-1613547642.jpg?lm=1
Mattia Del Favero,Goalkeeper,16,14/15,Italy,Prato Youth,Italy,Italy,Juventus U17,Under 17 - A,Italy,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/265079-1569229824.png?lm=1
Seb Loeffen,Centre-Back,17,20/21,Netherlands,PSV U18,O18 Div. 1 Fall,Netherlands,Sassuolo U17,Under 17 20/21,Italy,€175Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Renato Simic,Right Winger,16,17/18,Slovenia,NK Domzale U19,Slovenia,Slovenia,Fiorentina U17,Under 17 - A,Italy,€160Th.,False,https://img.a.transfermarkt.technology/portrait/medium/502347-1612458713.jpg?lm=1
Bayron Strijdonck,Left Winger,16,20/21,Netherlands/Curacao,AZ Alkmaar Yout,Netherlands,Netherlands,Juventus U17,Under 17 20/21,Italy,€148Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Afonso Freitas,Left-Back,16,16/17,Portugal,Guimarães U17,Portugal,Portugal,Juventus U17,Under 17 - A,Italy,€125Th.,False,https://img.a.transfermarkt.technology/portrait/medium/448264-1547566691.png?lm=1
Matteo Gubellini,Centre-Forward,16,16/17,Italy,Cesena U17,Under 17 - B,Italy,Sassuolo U17,Under 17 - A,Italy,€120Th.,False,https://img.a.transfermarkt.technology/portrait/medium/459789-1543677105.jpg?lm=1
Jamie Yayi Mpie,Left Winger,16,17/18,Belgium,Anderlecht U17,Belgium,Belgium,Sampdoria U17,Under 17 - A,Italy,€115Th.,False,https://img.a.transfermarkt.technology/portrait/medium/422764-1518206122.jpg?lm=1
Ricardo Campos,Right Winger,16,16/17,Portugal,Benfica U17,Portugal,Portugal,Juventus U17,Under 17 - A,Italy,€115Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gonçalo Cabral,Centre-Forward,16,16/17,Portugal,Belenenses U17,Portugal,Portugal,Sampdoria U17,Under 17 - A,Italy,€115Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Curito,Left Winger,16,16/17,Portugal/Angola,Benfica U17,Portugal,Portugal,Sampdoria U17,Under 17 - A,Italy,€115Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mirco Lipari,Second Striker,16,18/19,Italy,Empoli FC Youth,Italy,Italy,Juventus U17,Under 17 - A,Italy,€114Th.,True,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Bence Fiáth,Defensive Midfield,16,19/20,Hungary,Vasas Yth.,Hungary,Hungary,Parma U17,Under 17 - A,Italy,€100Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nik Prelec,Centre-Forward,16,17/18,Slovenia,NK Aluminij U19,Slovenia,Slovenia,Sampdoria U17,Under 17 - A,Italy,€100Th.,False,https://img.a.transfermarkt.technology/portrait/medium/469690-1610040275.jpg?lm=1
Kristian Sekularac,Attacking Midfield,16,19/20,Switzerland/England,Servette U18,Swiss U18 Elite League,Switzerland,Juventus U17,Under 17 - A,Italy,€90Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Naouirou Ahamada,Defensive Midfield,16,18/19,France/Comoros,Istres FC U19,France,France,Juventus U17,Under 17 - A,Italy,€90Th.,False,https://img.a.transfermarkt.technology/portrait/medium/538971-1573556991.jpg?lm=1
João Ricciulli,Left Winger,16,15/16,Guinea-Bissau/Italy,Arezzo Gio.,Italy,Italy,Sampdoria U17,Under 17 - finals,Italy,€85Th.,False,https://img.a.transfermarkt.technology/portrait/medium/398057-1537887984.jpg?lm=1
Álex Pastor,Centre-Back,16,15/16,Spain,Espanyol Youth,Spain,Spain,Sampdoria U17,Under 17 - finals,Italy,€76Th.,False,https://img.a.transfermarkt.technology/portrait/medium/398056-1543829456.jpg?lm=1
Petar Zovko,Goalkeeper,16,18/19,Bosnia-Herzegovina,S. Brijeg U17,Premijer Liga BiH U17,Bosnia-Herzegovina,Sampdoria U17,Under 17 - A,Italy,€70Th.,False,https://img.a.transfermarkt.technology/portrait/medium/602299-1628691697.jpg?lm=1
